StockCode,description,current_price,recommended_price,price_change_gbp,price_change_pct,price_elasticity,num_orders,annual_revenue,total_revenue_lift,pricing_action,implementation_priority
85034A,3 GARDENIA MORRIS BOXED CANDLES,2.7155421686746988,2.579765060240964,-0.13577710843373492,-4.999999999999999,-0.3136800300587552,74,915.15,-41.95784667892673,Decrease Price,Low Volume
35651,VINTAGE BEAD PINK SCARF ,2.9,2.755,-0.14500000000000002,-5.000000000000001,-0.3515902810071092,58,985.84,-42.05896021794906,Decrease Price,Low Volume
21788,KIDS RAIN MAC BLUE,0.9082954545454544,0.8628806818181816,-0.04541477272727279,-5.000000000000008,-0.2646772946238093,85,1032.64,-42.118947750832106,Decrease Price,Low Volume
21058,PARTY INVITES WOODLAND,0.9692913385826772,0.9208267716535433,-0.04846456692913392,-5.000000000000006,-0.2211835996802656,122,968.21,-42.188467394853305,Decrease Price,Medium Volume
23327,HANGING CLEAR MINI BOTTLE,0.7871428571428571,0.7477857142857143,-0.03935714285714287,-5.000000000000002,-0.3724347291321028,41,1051.14,-42.20710044334295,Decrease Price,Low Volume
22343,PARTY PIZZA DISH RED RETROSPOT,0.5985263157894737,0.5686,-0.02992631578947369,-5.000000000000001,-0.2823041877508623,94,873.9,-42.31807054428957,Decrease Price,Low Volume
22936,BAKING MOULD ROSE WHITE CHOCOLATE,4.326153846153846,4.109846153846154,-0.21630769230769253,-5.000000000000005,-0.2745576172111851,50,895.97,-42.391743271852356,Decrease Price,Low Volume
22716,CARD CIRCUS PARADE,0.5244982698961937,0.49827335640138404,-0.02622491349480971,-5.000000000000004,-0.5014919285659708,288,1365.95,-42.39762880579809,Decrease Price,Medium Volume
23178,JAM CLOCK MAGNET,3.323428571428572,3.157257142857143,-0.16617142857142886,-5.000000000000008,-0.2073802068690806,68,943.92,-42.44614199453418,Decrease Price,Low Volume
22068,BLACK PIRATE TREASURE CHEST,2.358503401360544,2.240578231292517,-0.11792517006802727,-5.000000000000003,-0.3079791238989608,143,863.38,-42.485863981927615,Decrease Price,Medium Volume
22546,MINI JIGSAW PURDEY,0.5341379310344827,0.5074310344827585,-0.026706896551724202,-5.000000000000012,-0.2393383526196886,86,800.4,-42.50946253836646,Decrease Price,Low Volume
84519B,CARROT CHARLIE+LOLA COASTER SET,2.364609375,2.24637890625,-0.1182304687500002,-5.000000000000009,-0.2303839373224407,126,774.55,-42.52582633302535,Decrease Price,Medium Volume
23544,WALL ART MID CENTURY MODERN ,7.523000000000001,7.146850000000001,-0.37615,-5.0,-0.3149818260949247,20,1015.78,-42.59808440050776,Decrease Price,Low Volume
84580,MOUSE TOY WITH PINK T-SHIRT,3.862380952380952,3.669261904761904,-0.19311904761904763,-5.000000000000001,-0.4299867736124527,165,1486.18,-42.629128242593396,Decrease Price,Medium Volume
21628,TRIANGULAR POUFFE VINTAGE ,21.548823529411763,20.471382352941173,-1.0774411764705896,-5.000000000000006,-0.3687495364065788,33,1176.6,-42.64703509547161,Decrease Price,Low Volume
82599,FANNY'S REST STOPMETAL SIGN,2.8935664335664337,2.748888111888112,-0.14467832167832162,-4.999999999999997,-0.4171140898135774,141,1217.73,-42.69217422734304,Decrease Price,Medium Volume
21642,ASSORTED TUTTI FRUTTI PEN,0.4938461538461538,0.4691538461538461,-0.024692307692307736,-5.000000000000009,-0.2846440464352686,101,831.0199999999999,-42.71373541414759,Decrease Price,Medium Volume
84536B,FAIRY CAKES NOTEBOOK A7 SIZE,0.5553631284916201,0.527594972067039,-0.02776815642458108,-5.000000000000014,-0.2644696837662378,178,888.14,-42.98047111666978,Decrease Price,Medium Volume
23226,FILIGREE HEART DAISY WHITE,1.5736363636363635,1.4949545454545452,-0.0786818181818183,-5.000000000000008,-0.5632304858080436,98,1596.67,-43.03471046798754,Decrease Price,Low Volume
22860,EASTER TIN CHICKS PINK DAISY,1.9602702702702703,1.8622567567567567,-0.09801351351351362,-5.000000000000005,-0.2429075666892749,107,1032.62,-43.04097285593093,Decrease Price,Medium Volume
10125,MINI FUNKY DESIGN TAPES,0.8596808510638299,0.8166968085106383,-0.04298404255319155,-5.000000000000006,-0.2058730596058347,91,994.84,-43.05178844323758,Decrease Price,Low Volume
22701,PINK DOG BOWL,2.598879310344828,2.4689353448275866,-0.12994396551724163,-5.000000000000009,-0.3964107813767664,115,922.89,-43.12159569606276,Decrease Price,Medium Volume
84596G,SMALL CHOCOLATES PINK BOWL,0.6247389558232932,0.5935020080321285,-0.031236947791164704,-5.000000000000007,-0.2446325732625298,245,949.92,-43.38202376022734,Decrease Price,Medium Volume
22695,WICKER WREATH SMALL,1.74696,1.659612,-0.08734799999999998,-4.999999999999999,-0.3234812994609898,123,1001.49,-43.44334503131654,Decrease Price,Medium Volume
22976,CIRCUS PARADE CHILDRENS EGG CUP ,1.5085714285714285,1.433142857142857,-0.0754285714285714,-4.999999999999998,-0.4625829554711043,143,1420.26,-43.53206351624422,Decrease Price,Medium Volume
21588,RETROSPOT GIANT TUBE MATCHES,2.527173913043478,2.400815217391304,-0.12635869565217384,-4.999999999999997,-0.763982158437919,132,3450.15,-43.5442727151368,Decrease Price,Medium Volume
22153,ANGEL DECORATION STARS ON DRESS,0.5453623188405796,0.5180942028985506,-0.027268115942029048,-5.000000000000012,-0.3692282315776507,131,1134.25,-43.7260965331791,Decrease Price,Medium Volume
15044C,PURPLE PAPER PARASOL,3.841685393258427,3.6496011235955055,-0.1920842696629217,-5.000000000000009,-0.2716491065757812,88,1025.94,-43.73791746612278,Decrease Price,Low Volume
17091J,VANILLA INCENSE IN TIN,0.7027272727272726,0.667590909090909,-0.03513636363636363,-5.0,-0.3827343216594653,95,920.67,-43.79742422099157,Decrease Price,Low Volume
47585A,PINK FAIRY CAKE CUSHION COVER,4.854216867469879,4.611506024096385,-0.24271084337349436,-5.000000000000008,-0.3206066997600277,83,1129.44,-43.889407034690535,Decrease Price,Low Volume
22325,MOBILE VINTAGE HEARTS ,5.083617021276596,4.829436170212766,-0.2541808510638299,-5.000000000000003,-0.3066215228402578,93,1151.3,-43.933801310935486,Decrease Price,Low Volume
84660B,BLACK STITCHED WALL CLOCK,2.0719512195121954,1.9683536585365855,-0.1035975609756099,-5.000000000000006,-0.3929554182664448,40,734.86,-43.93789415555375,Decrease Price,Low Volume
16225,RATTLE SNAKE EGGS,1.4593269230769232,1.3863605769230771,-0.07296634615384612,-4.9999999999999964,-0.2510832780145879,102,691.85,-43.95985764874516,Decrease Price,Medium Volume
70007,HI TEC ALPINE HAND WARMER,2.1074107142857144,2.0020401785714284,-0.105370535714286,-5.000000000000013,-0.489433935552833,107,962.96,-43.97540129964963,Decrease Price,Medium Volume
85159B,"WHITE TEA,COFFEE,SUGAR JARS",2.090677966101695,1.9861440677966102,-0.10453389830508475,-5.0,-0.3292848481143481,59,1134.5,-43.97715164473062,Decrease Price,Low Volume
22209,WOOD STAMP SET HAPPY BIRTHDAY,1.196516853932584,1.1366910112359547,-0.05982584269662916,-4.999999999999997,-0.2070222152911056,173,968.37,-44.03395907568872,Decrease Price,Medium Volume
20931,BLUE POT PLANT CANDLE ,5.06,4.8069999999999995,-0.2530000000000001,-5.000000000000003,-0.4241088933581532,68,1060.9,-44.03764346455051,Decrease Price,Low Volume
23418,LAVENDER TOILETTE BOTTLE,2.556,2.4282,-0.12780000000000014,-5.000000000000005,-0.3804058945703663,79,1168.08,-44.05722497822579,Decrease Price,Low Volume
84509G,SET OF 4 FAIRY CAKE PLACEMATS ,3.0195454545454545,2.8685681818181816,-0.1509772727272729,-5.000000000000006,-0.4412995216565869,66,950.49,-44.102549483859256,Decrease Price,Low Volume
22242,5 HOOK HANGER MAGIC TOADSTOOL,1.9782352941176469,1.8793235294117645,-0.09891176470588237,-5.000000000000001,-0.3084887443265734,34,994.38,-44.120288520298615,Decrease Price,Low Volume
72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,1.2376687116564418,1.1757852760736196,-0.061883435582822166,-5.000000000000006,-0.4092344038914027,161,1232.27,-44.22396162154839,Decrease Price,Medium Volume
21824,PAINTED METAL STAR WITH HOLLY BELLS,0.7702479338842976,0.7317355371900827,-0.03851239669421491,-5.000000000000004,-0.3857043972895152,117,1102.81,-44.28605205017085,Decrease Price,Medium Volume
22318,FIVE HEART HANGING DECORATION,3.984685314685315,3.785451048951049,-0.19923426573426584,-5.000000000000003,-0.5218507462881492,142,1541.62,-44.289170988597434,Decrease Price,Medium Volume
21399,BLUE POLKADOT COFFEE MUG,0.7916666666666666,0.7520833333333332,-0.039583333333333415,-5.000000000000011,-0.4570580760648256,71,874.29,-44.29749213003312,Decrease Price,Low Volume
21359,RELAX LARGE WOOD LETTERS,10.807666666666666,10.267283333333332,-0.5403833333333345,-5.0000000000000115,-0.3523443535256642,29,860.23,-44.377521190318674,Decrease Price,Low Volume
22581,WOOD STOCKING CHRISTMAS SCANDISPOT,0.8753260869565217,0.8315597826086956,-0.043766304347826135,-5.000000000000006,-0.3343729799236235,177,1138.98,-44.40176612791467,Decrease Price,Medium Volume
21398,RED POLKADOT COFFEE  MUG,1.2461904761904763,1.1838809523809524,-0.062309523809523926,-5.000000000000009,-0.5398031960346801,63,729.5999999999999,-44.53810189276243,Decrease Price,Low Volume
18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,0.2748387096774193,0.2610967741935483,-0.013741935483870982,-5.000000000000006,-0.4369100854171021,30,395.61,-44.55451871832601,Decrease Price,Low Volume
22060,LARGE CAKE STAND HANGING HEARTS,5.208108108108108,4.947702702702703,-0.2604054054054057,-5.000000000000005,-0.2043262371188208,34,1118.95,-44.59400774650687,Decrease Price,Low Volume
22819,"BIRTHDAY CARD, RETRO SPOT",0.4670740740740741,0.4437203703703704,-0.02335370370370371,-5.000000000000001,-0.2715010540348511,270,1104.81,-44.67802544010703,Decrease Price,Medium Volume
21352,EUCALYPTUS & PINECONE  WREATH,5.135454545454546,4.878681818181819,-0.25677272727272715,-4.999999999999997,-0.5441337183947734,77,1511.2600000000002,-44.86432297610344,Decrease Price,Low Volume
22611,VINTAGE UNION JACK SHOPPING BAG,5.553829787234043,5.276138297872341,-0.2776914893617022,-5.000000000000001,-0.2698429523458487,46,1077.03,-44.95776163909,Decrease Price,Low Volume
85116,BLACK CANDELABRA T-LIGHT HOLDER,1.4657777777777776,1.3924888888888887,-0.07328888888888896,-5.000000000000005,-0.3434799885501484,89,1106.88,-45.16706663838421,Decrease Price,Low Volume
22155,STAR DECORATION RUSTIC,0.5763576158940398,0.5475397350993377,-0.028817880794702044,-5.000000000000009,-0.3258223359578728,142,1134.45,-45.20905821779586,Decrease Price,Medium Volume
22540,MINI JIGSAW CIRCUS PARADE ,0.5225,0.49637499999999996,-0.02612500000000001,-5.000000000000003,-0.3096926945535254,91,960.86,-45.29027918110941,Decrease Price,Low Volume
22802,FAUX FUR CHOCOLATE THROW,18.7646,17.82637,-0.9382300000000008,-5.0000000000000036,-0.4454343594437802,49,1494.69,-45.383646812728195,Decrease Price,Low Volume
21262,WHITE GOOSE FEATHER CHRISTMAS TREE ,4.506125,4.28081875,-0.22530625000000004,-5.000000000000001,-0.3888034669943068,78,1242.0600000000002,-45.4259784124655,Decrease Price,Low Volume
22446,PIN CUSHION BABUSHKA PINK,2.8105882352941176,2.670058823529412,-0.1405294117647058,-4.9999999999999964,-0.2504751075646034,133,1135.18,-45.509233489160096,Decrease Price,Medium Volume
21195,PINK  HONEYCOMB PAPER BALL ,2.8253086419753086,2.684043209876543,-0.1412654320987654,-4.999999999999999,-0.5349283477514877,80,1308.56,-45.58424855676009,Decrease Price,Low Volume
21043,APRON MODERN VINTAGE COTTON,2.968241758241758,2.8198296703296704,-0.14841208791208782,-4.9999999999999964,-0.3760515739815667,90,1143.76,-45.67783352666213,Decrease Price,Low Volume
15058C,ICE CREAM DESIGN GARDEN PARASOL,9.33361111111111,8.866930555555555,-0.46668055555555554,-5.0,-0.59573937794308,72,1429.82,-45.971431003502374,Decrease Price,Low Volume
21507,"ELEPHANT, BIRTHDAY CARD, ",0.5302661596958175,0.5037528517110266,-0.0265133079847909,-5.000000000000005,-0.4838589030170082,262,1425.28,-45.98723343021133,Decrease Price,Medium Volume
22995,TRAVEL CARD WALLET SUKI,0.541037037037037,0.5139851851851851,-0.027051851851851882,-5.000000000000006,-0.2821944435953403,266,1062.0,-46.03179363665802,Decrease Price,Medium Volume
22977,DOLLY GIRL CHILDRENS EGG CUP,1.476934306569343,1.4030875912408758,-0.0738467153284672,-5.0000000000000036,-0.3397102412841111,135,1253.86,-46.09102542464794,Decrease Price,Medium Volume
21391,FRENCH LAVENDER SCENT HEART,1.4953571428571428,1.4205892857142857,-0.07476785714285716,-5.000000000000002,-0.402364477964828,106,1064.44,-46.1011368408594,Decrease Price,Medium Volume
35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,0.9068376068376068,0.8614957264957265,-0.04534188034188036,-5.000000000000002,-0.4328738261831406,223,984.57,-46.13569190375253,Decrease Price,Medium Volume
16156S,WRAP PINK FAIRY CAKES ,0.4168862275449102,0.3960419161676647,-0.020844311377245517,-5.000000000000002,-0.6235343147439334,167,2331.0,-46.24290719520302,Decrease Price,Medium Volume
22376,AIRLINE BAG VINTAGE JET SET WHITE,4.71976,4.483772,-0.23598799999999986,-4.999999999999997,-0.2134996706509773,122,1141.7,-46.26283103784373,Decrease Price,Medium Volume
21819,GLITTER CHRISTMAS STAR ,0.5425185185185185,0.5153925925925925,-0.027125925925925998,-5.000000000000013,-0.2537824945733916,124,1067.82,-46.27725806091362,Decrease Price,Medium Volume
23375,50'S CHRISTMAS PAPER GIFT BAG,0.9358653846153846,0.8890721153846153,-0.04679326923076932,-5.000000000000009,-0.2661709826302107,103,1108.89,-46.29153056202234,Decrease Price,Medium Volume
85180A,RED HEARTS LIGHT CHAIN ,3.13359375,2.9769140625,-0.15667968750000005,-5.000000000000002,-0.4090022957700018,63,1042.66,-46.32886062671876,Decrease Price,Low Volume
22245,"HOOK, 1 HANGER ,MAGIC GARDEN",1.1772999999999998,1.1184349999999998,-0.058864999999999945,-4.9999999999999964,-0.3687809783398011,98,1070.85,-46.42432185024924,Decrease Price,Low Volume
20886,BOX OF 9 PEBBLE CANDLES,2.471523809523809,2.347947619047618,-0.12357619047619073,-5.0000000000000115,-0.212469625540124,103,988.18,-46.64818581858539,Decrease Price,Medium Volume
21294,ETCHED GLASS COASTER,0.8383561643835616,0.7964383561643835,-0.04191780821917812,-5.000000000000004,-0.2954452155400605,71,825.49,-46.82675814700923,Decrease Price,Low Volume
85212,MINI PAINTED GARDEN DECORATION ,0.5147560975609756,0.4890182926829268,-0.02573780487804883,-5.00000000000001,-0.2416229922157133,79,761.4,-46.84805433717721,Decrease Price,Low Volume
22599,CHRISTMAS MUSICAL ZINC STAR,0.6486290322580645,0.6161975806451612,-0.032431451612903284,-5.000000000000009,-0.2589561786779152,123,967.76,-46.86609718679112,Decrease Price,Medium Volume
21395,BLUE POLKADOT BEAKER ,0.5398901098901099,0.5128956043956043,-0.02699450549450555,-5.00000000000001,-0.3834477056695386,90,1141.4,-47.27346209296783,Decrease Price,Low Volume
23033,DRAWER KNOB CERAMIC RED,1.81,1.7195,-0.09050000000000002,-5.000000000000001,-0.2678798859711648,74,1067.6,-47.39095708518133,Decrease Price,Low Volume
85127,SMALL SQUARE CUT GLASS CANDLESTICK,6.925384615384616,6.579115384615386,-0.3462692307692308,-5.0,-0.2585275741939534,51,1106.54,-47.39968366131055,Decrease Price,Low Volume
23405,HOME SWEET HOME 2 DRAWER CABINET,5.957123287671233,5.659267123287671,-0.2978561643835622,-5.00000000000001,-0.3522043694109262,70,1321.38,-47.418607401249915,Decrease Price,Low Volume
23402,HOME SWEEET HOME 3 PEG HANGER ,4.44231884057971,4.220202898550724,-0.222115942028986,-5.000000000000011,-0.270741212841826,68,1151.03,-47.73874003092456,Decrease Price,Low Volume
23269,SET OF 2 CERAMIC CHRISTMAS TREES,1.7055670103092784,1.6202886597938144,-0.08527835051546395,-5.000000000000002,-0.2695477943787632,94,1163.13,-47.773749930297676,Decrease Price,Low Volume
22439,6 ROCKET BALLOONS ,0.7706862745098039,0.7321519607843137,-0.03853431372549021,-5.000000000000003,-0.3310482949218126,197,1297.12,-47.79763123536819,Decrease Price,Medium Volume
84660C,PINK STITCHED WALL CLOCK,2.494666666666667,2.3699333333333334,-0.12473333333333336,-5.000000000000001,-0.4264151390027728,45,693.32,-47.80785063938222,Decrease Price,Low Volume
22650,CERAMIC PIRATE CHEST MONEY BANK,1.915448275862069,1.8196758620689655,-0.09577241379310353,-5.0000000000000036,-0.4164408967806367,143,1333.75,-47.906977675016606,Decrease Price,Medium Volume
22309,TEA COSY RED  STRIPE,3.734552845528455,3.547825203252032,-0.18672764227642302,-5.000000000000007,-0.2950545578063041,121,1093.6,-48.27347135105448,Decrease Price,Medium Volume
22603,CHRISTMAS RETROSPOT TREE WOOD,1.0768361581920904,1.0229943502824859,-0.05384180790960458,-5.000000000000005,-0.3360222606137942,171,1237.08,-48.38539673894196,Decrease Price,Medium Volume
23102,SILVER HEARTS TABLE DECORATION,0.9681481481481482,0.9197407407407407,-0.048407407407407455,-5.000000000000004,-0.2031536718255238,157,1086.65,-48.39854293846049,Decrease Price,Medium Volume
22285,"DECORATION HEN ON NEST, HANGING",2.0363709677419357,1.934552419354839,-0.10181854838709681,-5.000000000000001,-0.4402952639242409,120,1494.9,-48.57748208805077,Decrease Price,Medium Volume
22073,RED RETROSPOT STORAGE JAR,4.9445205479452055,4.697294520547945,-0.24722602739726085,-5.0000000000000115,-0.3873239182946654,69,1343.64,-48.581953889259324,Decrease Price,Low Volume
21408,SPOTTY PINK DUCK DOORSTOP,5.873499999999999,5.579824999999999,-0.29367500000000035,-5.000000000000006,-0.4154544689558393,117,1295.21,-48.88592684994067,Decrease Price,Medium Volume
23271,CHRISTMAS TABLE CANDLE SILVER SPIKE,1.051682242990654,0.9990981308411213,-0.052584112149532736,-5.000000000000003,-0.4527514182888241,104,1499.38,-49.062235092685455,Decrease Price,Medium Volume
22444,GROW YOUR OWN PLANT IN A CAN ,1.7827586206896553,1.6936206896551724,-0.08913793103448286,-5.000000000000006,-0.3372404798739002,57,1107.87,-49.13114688019692,Decrease Price,Low Volume
23225,CHERUB HEART DECORATION SILVER ,1.091011235955056,1.036460674157303,-0.05455056179775286,-5.000000000000006,-0.3325729349589387,88,1177.0,-49.23038803201635,Decrease Price,Low Volume
84971S,SMALL HEART FLOWERS HOOK ,1.1148,1.05906,-0.05574000000000012,-5.000000000000011,-0.5021338420495903,172,1561.6999999999998,-49.34106075187138,Decrease Price,Medium Volume
23411, TRELLIS COAT RACK,5.844035087719298,5.551833333333334,-0.29220175438596474,-4.9999999999999964,-0.2472011652932855,56,1118.61,-49.36663587744337,Decrease Price,Low Volume
22307,GOLD MUG BONE CHINA TREE OF LIFE,2.222,2.1109,-0.11109999999999998,-4.999999999999999,-0.4210816220558679,74,969.64,-49.39136342263957,Decrease Price,Low Volume
21829,DINOSAUR KEYRINGS ASSORTED,0.2621546961325967,0.24904696132596682,-0.013107734806629856,-5.000000000000009,-0.4451475032561493,177,1483.4199999999998,-49.439197827692816,Decrease Price,Medium Volume
47580,TEA TIME DES TEA COSY,3.2895535714285717,3.125075892857143,-0.1644776785714286,-5.0,-0.2196191175824061,110,1121.82,-49.44022118161109,Decrease Price,Medium Volume
37482P,CUBIC MUG PINK POLKADOT,2.6526,2.51997,-0.13263000000000025,-5.000000000000009,-0.2202877457723628,47,354.03,-49.46402393410374,Decrease Price,Low Volume
